OTUID,Phylum,INDO12S1A,INDO12S1B,INDO12S1C,INDO12S2A,INDO12S2B,INDO12S2C,INDO13S1A,INDO13S1B,INDO13S1C
ART02A100M5_0_ID233586,Cnidaria,0.001485621,0.000444542,0.000155266,0.001808836,0,0.001265192,0.000273553,2.42E-05,0
ART01B500M4_0_ID147264,Unidentified,2.80E-05,7.43E-05,0.007516001,0.00016679,5.30E-05,0.00015706,0.000668845,0.000266179,0.000543886
BAO01B100M4_0_ID108030,Rhodophyta,9.67E-05,0.000238122,0.000247114,0.000228032,0.000218489,0.000739286,0.001853351,0.001844292,0.000725244
BAA01A500M3_0_ID18901,Unidentified,6.75E-05,0.000428143,0.000384961,0.000670275,0.000432121,0.002419754,0.001108454,0.000360733,0.000411639
CE02100M2_0_ID117343,Unidentified,0.0009114,0.000205876,0.000623416,2.99E-06,7.60E-05,0.000716585,0.002777389,0.000681321,0.000381969
IND12BSM1_0_ID165343,Mollusca,0,0,0,0,0,0,0,0.012381998,0
ART01A500M5_0_ID192245,Echinodermata,0,0,0,0,0,0.00483599,0,0,0.000895877
CE02100M2_0_ID100411,Unidentified,0.006070575,4.33E-05,0.001606668,0.000125677,8.00E-06,0.001563097,0.000393918,4.43E-05,0.000433079
ART01A100M5_0_ID70812,Porifera,0.00013578,0.000738272,0.0052491,3.46E-05,8.89E-05,2.58E-05,0.001238509,0.003060481,0.00011965
ART01BBSM4_0_ID111563,Rhodophyta,0.001316458,0.000507889,0.000270332,0.000828027,0.001646501,0.00109071,0.000127484,8.33E-05,0.000144901
BAA02CBSM6_0_ID8294,Unidentified,0.004473054,5.79E-06,0,2.99E-06,0,1.18E-06,0,0,0
ART01B100M7_0_ID126291,Bryozoa,0.001350226,0.000417498,8.95E-05,0.001066045,0.00087273,0.000170296,0.000667284,0.003227309,2.28E-05
ART01B500M6_0_ID3890,Cnidaria,0.000118267,0,0.004501212,0.002181995,0.00121385,0.001452781,1.13E-05,5.33E-06,0
ART01B500M3_0_ID100043,Arthropoda,0.004234931,1.25E-05,0.000143412,0.000672786,0,8.51E-05,0.00029494,0.007084976,2.53E-05
BAA01A500M4_0_ID84253,Unidentified,6.07E-06,0,0,0.002849055,0.005346977,0.002237068,0.000448711,3.47E-06,0
ART01B500M3_0_ID184470,Unidentified,0.006381702,0.00096672,0.000710345,7.34E-05,0,9.06E-05,9.08E-05,0.001177702,0.00174692
ART01BBSM4_0_ID7618,Porifera,0.000914209,1.33E-05,0.000421436,0.000120969,5.45E-05,0.000303429,0.002666312,0.001553921,0.001393688
ART01B500M4_0_ID250148,Unidentified,0.004147302,0.000371471,0.000344385,0.000586837,0.000544152,0.00090044,0.000751579,0.000345942,0.001777414
BAA01A500M6_0_ID232489,Unidentified,0.000739116,0.001821551,0.000485799,0.001020375,0.000476133,0.000798566,0.001044388,3.20E-05,7.87E-05
ART01A100M5_0_ID110485,Porifera,7.21E-05,7.61E-05,0.005267354,0.00037076,0.000436365,0.000830037,0.002301459,0.000846242,0.000130456
ART02A100M5_0_ID244348,Unidentified,2.15E-05,0.000107413,5.35E-05,1.80E-05,2.00E-05,3.01E-05,0.004081991,0,3.67E-05
BAO01BBSM6_0_ID470292,Rhodophyta,0.000547409,2.51E-05,0.000294568,8.29E-05,0.000123967,0.000102907,0.001890045,0.000241582,0.000121122
BAO01B100M4_0_ID80530,Unidentified,0.00045336,0.00267416,0.000600253,0.000167569,0.000478064,0.001135317,9.92E-05,0.000854344,0.000160686
BAO01B100M3_0_ID55788,Cnidaria,0.000249171,4.30E-06,0.000633514,1.75E-05,0.002259082,9.00E-05,0,0.002374301,0.002450394
BAA02B100M5_0_ID12334,Unidentified,0,4.16E-05,0.000339644,0.009073829,0.000805744,0.000983155,0,0,8.58E-05
ART01B500M6_0_ID179107,Unidentified,0.00205609,4.30E-06,0,3.93E-06,4.97E-06,0.000573585,0,0,1.54E-06
CE01100M4_0_ID75270,Cnidaria,0.000231953,0.002399348,0.000152832,0.000654852,0.000398794,0.001642887,7.83E-05,0.00050768,5.68E-05
IND06500M3_0_ID62160,Chordata,0,0,0.004904341,0,0,0.001932399,0.000168526,1.22E-05,1.31E-06
ART01A100M5_0_ID1166,Unidentified,0.000728338,0.000988653,0.003881818,0.000567736,0.0011433,0.000389423,0.000786157,6.37E-05,0.000697136
BAA01A500M4_0_ID45642,Unidentified,0.000370474,1.94E-05,0,0.003861009,0.000110195,0.000938502,0.000542967,0.000971413,0.002086546
ART01B500M6_0_ID162168,Cnidaria,2.20E-06,0.003018381,2.85E-05,0.005379441,0.004644947,7.09E-05,1.32E-05,5.33E-06,0.000438677
CE01100M4_0_ID10637,Mollusca,0,8.97E-06,2.63E-06,8.38E-05,0.000239329,0,0.002428345,0,0
CE01100M1_0_ID113194,Unidentified,0.000267833,0.000772286,0.000875984,0.000170561,0,0.001909878,0.000615944,8.01E-05,0.000476341
BAO01B100M3_0_ID77355,Rhodophyta,0.001146922,0.000108311,0.001597659,1.45E-05,1.20E-05,0.000261151,0.000553523,0.003330093,0.000976031
CE01100M1_0_ID103924,Bryozoa,0.000361775,0.01178985,0.00021667,0.002466648,0.000860587,0.000408646,3.72E-05,5.33E-06,6.92E-06
ART01BBSM3_0_ID105261,Rhodophyta,0.001380566,6.22E-05,0.001495086,6.70E-05,0.000411572,0.000426603,5.68E-05,0.001578469,0.000214846
BAA01ABSM6_0_ID5367,Mollusca,0.000355759,0.00076414,0.000255332,0.000463463,5.71E-05,0.000676837,0.000273859,0.000246435,0.002589726
ART02A500M5_0_ID212486,Annelida,6.07E-06,0.00324618,7.90E-06,0,0,0,0.001660061,3.36E-05,0.000329468
IND11500M1_0_ID109188,Nemertea,0,0,0,0,0,0,0.002426459,0,0
ART01A100M5_0_ID108099,Unidentified,2.24E-05,0.000546018,4.64E-05,0.000387617,0.001268355,0.000478632,0.002281496,0,0.000401672
ART01BBSM3_0_ID1071,Rhodophyta,0.000773301,0.000455756,0.000774397,0.000280396,0.001069375,0.000868387,0.00030847,0.000535419,0.000473348
ART01B500M3_0_ID212134,Cnidaria,1.47E-06,0.002438576,7.10E-06,0.000639458,0.000310295,0.001700947,7.65E-05,0,8.32E-06
ART01A100M5_0_ID148457,Rhodophyta,0.000457643,0.000133654,0.000859479,0.000554487,0.001104971,0.001199239,5.76E-06,0.000100422,0.000951206
CE01BSM1_0_ID3644,Arthropoda,0.003310796,0,0.005412516,0,0,0,6.24E-05,0.001756368,1.17E-05
ART01B100M7_0_ID187994,Rhodophyta,0.001085709,0.000664655,7.29E-05,0.000730512,0.000694358,0.000549281,0,0.000853167,0.000507072
BAO01B100M6_0_ID113573,Chordata,5.51E-05,0.000643076,0.000311142,3.93E-06,0,0.00312944,2.48E-06,0,2.16E-05
ART01A100M5_0_ID262,Rhodophyta,0.000214152,0.000220281,0.000325304,0.0001849,0.000396127,0.001184844,0.000633587,0.002037793,0.000412858
CE01100M1_0_ID119562,Annelida,0.000528656,0.001741136,0.00171509,0.000165518,0.002605886,0.000152735,0.000617067,0.00152515,0.000986412
BAA01C100M5_0_ID129786,Unidentified,0,2.54E-05,3.17E-06,0,0,0,0.004578771,0,1.75E-05
BAA01C100M7_0_ID156872,Unidentified,0,0,0,0,8.00E-06,0,0.003254829,1.04E-05,0
CE01500M1_0_ID105658,Unidentified,0.001435279,0,0.000162118,0.001211805,0,0.00173321,0,0,0.001633974
ART01B100M7_0_ID131005,Mollusca,0.003310876,5.77E-05,4.64E-05,0.000249817,4.29E-05,6.46E-05,2.35E-05,2.26E-05,0.002710148
BAO02B100M5_0_ID180883,Ochrophyta,0.00162338,1.46E-05,0.003337698,0.000135774,5.45E-05,3.61E-05,1.24E-05,3.51E-05,3.21E-05
ART01B500M3_0_ID104203,Arthropoda,0.001160297,0.002902858,0.000884432,0.003401373,0.001851328,0.001053302,0,0,0.000344185
ART01B500M3_0_ID45749,Echinodermata,0.000107658,0,0,0,0,0.004797608,0,1.60E-05,4.30E-06
IND07100M1_0_ID103205,Chordata,0,0,0.007682855,0,0,0,0,0,0
BAA02A100M5_0_ID65555,Porifera,9.65E-05,2.76E-05,8.44E-06,0.003179223,0.00720348,0.000424991,0.000447586,6.90E-06,7.70E-06
ART01A500M5_0_ID75864,Unidentified,0.000224593,0.000207372,0.002207636,0.000137639,0.000148041,5.81E-05,0,0.00012089,0.002624063
ART01B100M7_0_ID133006,Arthropoda,7.77E-06,0,0,0,0,0,3.97E-05,0,0.003752708
ART01A100M5_0_ID165475,Echinodermata,2.04E-05,2.98E-06,0.002591462,2.99E-06,0.000125781,0.000770588,0.00107342,1.03E-05,8.57E-06
ART01B500M6_0_ID127054,Rhodophyta,0.001135283,0.000176839,0.000617451,0.000204821,0.000322315,0.000350677,0.000584978,0.000245175,0.00034474
BAA01ABSM2_0_ID40123,Unidentified,0.00037754,0.001409434,0.000970534,9.27E-05,0.000648718,0.000444626,0.000964952,0.000977177,0.00036062
ART01A100M5_0_ID68877,Rhodophyta,5.13E-06,4.30E-06,3.54E-05,0,8.00E-06,0.003359275,4.21E-06,5.33E-06,0.000802588
ART01A100M5_0_ID177879,Unidentified,0.000365733,0.000344405,1.96E-05,0.001969895,2.80E-05,0.000485965,0.001850939,0.000209381,3.71E-05
BAO01CBSM2_0_ID13389,Unidentified,0.000522793,0.000944342,0.000416507,0.000556568,0.000505107,0.000968551,0.00065904,0.000393099,0.001072086
CE01100M1_0_ID104987,Unidentified,0.000145126,0.000145708,0.000400349,0.00062837,0.000476094,0.001285169,0.000738093,0.000820094,0.001951644
ART01A500M5_0_ID102377,Ochrophyta,0.000308624,0,0.001085254,0.000170654,0.000296639,0.001441635,2.32E-06,0.003535697,9.97E-05
CE01BSM1_0_ID101617,Rhodophyta,0,0,0.000613851,1.87E-05,0.000361985,0,0.00195582,8.80E-06,3.93E-06
BAA01A500M3_0_ID141355,Unidentified,0.000405104,0.001072641,0.000512307,0.001294248,0.000955926,0.000355913,0.000910152,0.000369845,0.000393053
ART01B500M4_0_ID171672,Unidentified,0.001098228,2.60E-05,0.000260237,0.001002853,0.000495633,0.000917163,7.93E-05,8.54E-05,0.000897443
CE02500M1_0_ID127637,Arthropoda,6.07E-06,0,0,0.004467262,0.008534351,0,7.38E-06,0,0
CE02100M2_0_ID10020,Unidentified,0.00167404,0.001205464,0.006101615,0,3.56E-05,2.51E-05,0,0.000226965,0.000227259
ART01B500M4_0_ID57511,Annelida,0.000189282,4.30E-06,0,0.000956308,0.001256352,0.002135759,9.72E-05,7.60E-05,0.000716868
ART01A100M5_0_ID168082,Annelida,4.40E-06,0.002780838,2.29E-05,8.50E-06,0.00494539,8.62E-05,0.001146922,0.000940951,1.54E-06
BAO01B100M5_0_ID44454,Unidentified,0.000765088,0.000384898,0,0,2.40E-05,0.000532817,0.002129138,0.000101103,0.000484534
ART01B500M4_0_ID220411,Unidentified,0.000399134,0.000565412,0.00063877,4.38E-05,0.000117131,0.000650855,0.001581861,0.000475911,0.000751665
BAO01B100M6_0_ID105853,Annelida,0.000824933,0.000318169,4.74E-05,7.87E-06,6.59E-05,4.73E-06,0.007589035,0,1.08E-05
ART01B500M3_0_ID28957,Bryozoa,0.000674326,0.002208838,0.000260692,0.000403726,0.000170678,0.000331146,0.000202551,0.001427693,0.00107576
ART01A100M5_0_ID101378,Annelida,0.000431202,0.000397132,0.000217388,0.000215545,0.000324091,0.000946803,0.000397974,2.48E-05,0.001396918
BAO02B100M5_0_ID218193,Arthropoda,0.000370566,0,0.002627012,0,0,0.001966881,4.63E-06,0,0.000546844
CE02500M1_0_ID132001,Bryozoa,0.000754402,0.002237164,0.000765613,0.001808674,0.000615087,0.000507395,9.46E-05,6.54E-05,2.85E-06
IND13500M4_0_ID143756,Annelida,0,0,0,0,0,3.42E-05,0,0,0.003921933
CE01100M1_0_ID104164,Unidentified,0.000666736,0.000809758,0.000592397,0.000755942,0.000348097,6.29E-05,0.001182205,0.000106749,0.001400427
CE01100M6_0_ID137893,Ochrophyta,0.000959142,0.000561235,0.000117087,0.000843372,0.000209085,0.001526016,0.00033824,0.000353833,0.000296811
CE01100M1_0_ID106991,Unidentified,6.96E-05,0.001138546,1.90E-05,0.000432917,0.000638713,0.000835018,0.001161859,0.000186987,0.001395702
CE02BSM1_0_ID151781,Bryozoa,0.00157494,2.52E-05,0.000265864,0,0.000352067,9.48E-06,0.000716315,1.22E-05,9.26E-05
ART01A100M5_0_ID103594,Unidentified,0.000550186,0.000207367,0.000104008,0.000269772,0.000124035,0.002928523,9.70E-06,8.86E-05,3.46E-05
CE01BSM1_0_ID102964,Rhodophyta,0.000152397,0.000227799,0.002336227,0.00204885,0.001791109,0.000802044,0,0.000813524,4.66E-05
ART01B500M6_0_ID155998,Annelida,7.33E-07,0.000205096,0.000378249,2.99E-06,4.00E-06,2.36E-06,0.001867255,5.33E-06,1.07E-05
CE01100M1_0_ID106090,Unidentified,0.000979413,0.000686076,0.000431341,0.000443802,0.000809192,0.000630777,0.000712047,0.00032905,0.000994794
BAO01B100M4_0_ID25152,Unidentified,0.000719115,0.001226302,0.000535114,0.001464033,0.000559186,0.000319777,0.000530328,0.000428557,2.30E-05
ART01A500M5_0_ID10519,Echinodermata,4.41E-05,4.30E-06,0,0.00378989,9.10E-06,1.18E-06,0.001141767,0,0.001813633
CE01100M1_0_ID103938,Unidentified,0.000187842,0.001602249,0.000473786,0.000969505,0.000112031,0.000968279,8.03E-05,0.000218835,0.000120407
CE02100M2_0_ID112922,Unidentified,0.000179675,0.001859295,0.000144048,0.000950441,0.001372384,0.000613975,0,3.43E-06,4.60E-05
ART01B100M7_0_ID135049,Annelida,0,6.27E-06,2.63E-06,0,5.10E-06,0,0,0,0.003770994
ART01A100M5_0_ID112733,Unidentified,0.014690081,0,0,0,0,0,0,0,1.54E-06
CE02100M2_0_ID100011,Chordata,0.009329313,1.29E-05,0,0,4.00E-06,1.18E-06,0,0,0
CE02100M2_0_ID80437,Rhodophyta,0.00041542,6.74E-05,0.001407466,7.56E-06,1.02E-05,0.000174003,0.000378364,0.00270894,0.000799059
BAO02A100M7_0_ID222809,Rhodophyta,0.000212169,7.37E-05,0.000935684,9.39E-05,0.000107257,0.001147456,1.10E-05,0.000204313,0.001601831
CE01100M1_0_ID100906,Unidentified,0.000347584,0.000213298,0.000178643,0.000263733,0.000222187,0.000123302,0.001751277,0.000441222,0.001509059
CE02100M2_0_ID100290,Unidentified,0.002678787,0,0,0,0,0.002211252,0,0,4.30E-06
CE01100M3_0_ID45302,Unidentified,0.000641907,5.97E-05,1.05E-05,9.13E-06,3.64E-05,4.60E-05,0.000180441,0.008682607,0.000415632
CE01100M1_0_ID100074,Unidentified,4.10E-06,6.37E-05,0.000250645,0.00041593,0.00234282,0.001664025,0.000106945,0,0.000436209
ART01B500M3_0_ID70168,Unidentified,1.32E-05,0,3.93E-06,1.09E-05,0.006726072,1.17E-05,0.002911492,1.38E-05,5.55E-05
ART01A100M5_0_ID18333,Ochrophyta,0.000667538,0.000227466,0.000968209,0.000529603,0.002824221,0.000272551,0.000195813,0.000246032,0.000255728
ART01A100M5_0_ID102638,Unidentified,0.000528557,0.001166927,1.57E-05,0.001382443,0.000153141,0.000360763,0.000630889,0.000154786,6.81E-05
ART01A100M5_0_ID103873,Unidentified,0.000208259,0.000193941,7.86E-05,0.000112289,0.000142916,0.000480313,0,0.005864802,2.85E-06
CE01100M1_0_ID64589,Unidentified,0.002115708,8.92E-05,0.001530023,0.00261278,0.000509965,5.17E-05,0.000106019,0.000104228,0.000116279
CE02BSM1_0_ID1636,Chordata,7.33E-07,0,0.005597433,0,0,0,0,0.001572937,0
HR01100M1_0_ID11998,Annelida,0,0,0.001183417,0.004713742,0.002962605,1.19E-05,4.56E-05,0.000182387,8.93E-06
BAO01B100M3_0_ID42425,Unidentified,0.000225821,0.000357805,0.000321656,0.000240474,0.000446247,0.000221802,0.000976854,0.002745835,0.000384963
CE02100M2_0_ID152837,Unidentified,9.56E-05,9.70E-05,0.000301711,6.00E-06,0.000464091,3.16E-05,0.002319889,5.34E-05,0.000653184
BAA01ABSM6_0_ID13648,Unidentified,0,0,0,0,0,0,8.15E-06,5.33E-06,0.003403964
CE01100M1_0_ID12614,Arthropoda,0.000316168,0.00075279,0.001117609,0.000749113,0.000312087,0.001510545,2.89E-05,0,0.000398262
CE01100M1_0_ID105233,Unidentified,5.96E-05,0.000537935,9.06E-05,0.000696311,0.000130396,0.000285639,0.001551663,0.000137782,6.12E-05
ART01A100M5_0_ID10616,Unidentified,0.000193908,0.000221262,0.000691359,0.000541606,5.85E-05,0.001539534,7.38E-06,0.00142085,0.000608986
CE01100M1_0_ID101005,Unidentified,9.80E-05,0.001743504,0.00015976,0.000646337,0.001032289,0.000583504,0,0,4.34E-05
CE02100M2_0_ID52687,Unidentified,4.83E-06,0.000200817,3.46E-05,0,0.00150042,0.000227772,0,0,0.001954069
ART01A100M5_0_ID116481,Unidentified,0.000365949,0.000483042,1.57E-05,0.000393566,0.000652183,0.000137232,0.001546905,0.000184906,0.000227259
ART01A100M5_0_ID218631,Cnidaria,0.00055659,1.40E-05,0.000396043,0.000161234,0.001337071,0.000201117,0.000849114,8.03E-05,0.001365339
BAA02C500M5_0_ID176930,Mollusca,0.000781518,0.00198108,0.00099802,8.97E-06,0.000912255,0.000972907,0,0,1.97E-05
ART01A500M5_0_ID53550,Unidentified,0.002006337,0,0,0,0,2.36E-06,0,0,0
CE02500M1_0_ID23765,Arthropoda,0.002135941,0.001456451,2.63E-06,0.003397301,0.003979644,1.99E-05,2.48E-06,0,0
CE01100M3_0_ID46634,Mollusca,7.33E-07,0,7.87E-06,1.20E-05,0,0,0,0.007285542,8.57E-06
CE01BSM1_0_ID1323,Cnidaria,0.000623704,4.47E-06,0.000976075,0.000110616,0.000113091,0.000295694,0,1.76E-05,0.001093507
BAA01A500M4_0_ID12216,Cnidaria,7.33E-07,0,1.57E-05,7.87E-06,0,0.002944408,0,0,0
ART01B100M7_0_ID217999,Chordata,0,4.30E-06,4.44E-05,2.99E-06,5.10E-06,5.37E-05,0.002717132,3.79E-05,0
ART01A100M5_0_ID10200,Unidentified,0.00060876,0.000476324,0.001231395,0.00147009,0.001269321,0.000461029,2.22E-05,0.000152673,0.000234297
ART01A500M5_0_ID104086,Annelida,0.0003805,0.001752682,0.000442354,9.58E-05,0.000341061,0.000234974,0,0.000622609,0.000559562
ART01B100M7_0_ID115002,Unidentified,0.000811063,0.000398189,0.000167066,0.000224154,0.000127174,0.00047338,9.25E-05,0.000255513,0.000436723
ART02B100M5_0_ID162985,Porifera,1.98E-05,5.97E-06,3.49E-05,0.008002149,1.20E-05,4.95E-06,1.71E-06,1.60E-05,0
CE01100M1_0_ID29650,Rhodophyta,7.09E-05,0.001066108,0,0.000556028,0.000723137,0.000231563,0.000181358,0.002419692,0.000465045
CE01100M3_0_ID102057,Rhodophyta,0.000560632,0.000943905,8.39E-05,0.000416849,0.000429489,0.000920581,4.72E-05,0.000239951,0.000116804
ART01B500M6_0_ID86436,Unidentified,0.001179488,0.000984446,0.000255332,4.19E-05,0.000542504,7.37E-05,0.000778152,0.001065273,0.000270121
CE01100M1_0_ID106118,Unidentified,0.00016692,0.00011368,0.00125233,5.88E-05,1.71E-05,4.14E-05,0.001699774,0.000523068,0.000458452
IND06500M1_0_ID51120,Porifera,0,0,6.33E-06,0,0,0.002563593,0,0,0
ART01B100M7_0_ID101319,Annelida,0.000636027,0.001595173,0.001607121,0.000205119,0.00059903,4.28E-05,1.21E-05,0.000584564,6.49E-05
CE01100M1_0_ID121205,Unidentified,0.000648965,0.000848864,0.000148184,7.73E-05,0.00036696,0.000351234,0.00066642,0.000302652,0.000755442
ART01A100M5_0_ID170979,Rhodophyta,0.000155835,0.000117262,0.000322429,0.001786046,0.000127423,0.001068512,0.000276413,9.78E-05,0.000292008
ART02A100M5_0_ID102352,Unidentified,4.08E-05,0.00041921,0.000120479,0,0.000121048,0.000475805,0.001046986,0,1.57E-05
ART02BBSM2_0_ID73057,Chordata,0,0,2.63E-06,0,0.0058514,0,0,0.002793681,1.54E-06
CE02100M2_0_ID36934,Porifera,0.001260595,0,0.0001085,0,0,7.92E-05,5.67E-06,3.47E-06,0.0008203
ART01A100M5_0_ID129125,Annelida,8.72E-05,2.54E-05,0.000169794,0,0,0.003128032,0,3.47E-06,2.41E-05
CE02100M2_0_ID171922,Unidentified,4.10E-06,8.97E-06,8.64E-05,2.99E-06,0.00064928,4.01E-05,0.001950583,0,0.000776111
IND11500M1_0_ID100411,Unidentified,0,0,0,0,0,0,0.001531096,0,0
CE02BSM6_0_ID134391,Porifera,0.000231393,0.001094035,0.000152862,0.001001485,0.000114464,0.001126213,7.37E-05,0.000172882,0.000123633
ART01B500M6_0_ID427572,Unidentified,4.45E-05,9.55E-05,5.11E-05,3.93E-06,0,4.01E-05,0.002438442,0.000179602,0.000207102
CE03100M1_0_ID14772,Annelida,0,0.001534159,0.001939761,0.000214903,0,0.000144376,0.000623178,0,0
ART01A100M5_0_ID100149,Unidentified,8.98E-05,5.37E-05,0.005736117,0,3.20E-05,2.20E-05,0.000399882,0,0
CE02100M2_0_ID89465,Arthropoda,4.42E-05,0.000158235,0.000100025,0.000170072,8.54E-05,0.000328581,0.000707222,0,0.000935881
CE01BSM1_0_ID14009,Arthropoda,0.000173006,0.000673287,0.000407886,0.000639138,0.002721364,0.000459104,0.000474203,0.000240778,0.000284718
BAO02C500M5_0_ID100713,Mollusca,8.17E-06,2.83E-05,0,0.00099245,0,0.002788062,0,0,0
ART01A100M5_0_ID77512,Mollusca,0,0.000144116,0.0008293,5.48E-05,6.80E-05,0.000217359,0,0.004790867,0
ART01B100M7_0_ID170256,Porifera,0.000154262,4.31E-05,0.00133948,0.000170201,0.001601658,0.000421337,0.000534708,0.001110782,0.000223496
ART02CBSM6_0_ID59176,Arthropoda,0,0,0.004740772,0,0.00064631,0,1.71E-06,0,0
IND04100M1_0_ID144998,Unidentified,0,0,0.00029909,0.003065078,0,0.000512242,0.000120626,5.33E-06,0.001351221
CE02100M2_0_ID123309,Unidentified,0.000190742,1.79E-05,0.000486888,0,4.00E-06,0.000714671,0.000169629,0.002587006,0.000288576
IND13BSM1_0_ID108020,Chordata,0,0,0,0,0,0,0,0,0.002962483
BAA02BBSM6_0_ID10572,Unidentified,0.001319709,0.000508721,3.14E-05,8.38E-05,0.001236346,0.00098409,0.000107297,0.000224172,8.58E-05
BAA01A500M4_0_ID90115,Ochrophyta,0.000217098,0.000239211,0.002455503,0.000279292,0.000270851,0.000526159,0.000292336,7.37E-05,0.00018638
CE01500M1_0_ID3071,Unidentified,0.001770719,0.001368495,0,0.004202046,0,0.000267179,0,0,0
CE01BSM1_0_ID102335,Bryozoa,0.00087076,9.69E-05,0.000164628,6.93E-06,0,0.000519521,0.000279999,0.000123982,4.65E-05
CE01100M1_0_ID101712,Unidentified,0.001253659,0.000620909,0.000121773,0.000308038,6.00E-05,6.46E-05,0.000997457,0.000620397,0.000158024
CE01100M1_0_ID102229,Unidentified,0.000187741,0.000713105,0.000125702,2.09E-05,0.000988238,0.001021622,0.000297036,4.27E-05,0.000129947
BAO01B100M3_0_ID49317,Rhodophyta,0.000236024,0.000128704,0.000369531,0.001123451,0.000198904,0.000630251,0.000166415,0.001486235,0.000309865
CE01100M1_0_ID109514,Unidentified,0.000807585,0.000336983,0.000251524,0.00018253,0.000140039,0.000839769,0.000445898,0.001037254,0.000334378
ART02A100M5_0_ID242597,Unidentified,0.000298097,7.43E-05,0,0.000683186,0.000208058,0.001094824,0.000452976,0.001286321,0.000124695
ART01BBSM4_0_ID109735,Porifera,3.09E-05,0.00031938,0.000230779,0,0,1.30E-05,5.67E-06,0.005641348,5.55E-05
ART01A100M5_0_ID184090,Unidentified,8.17E-06,7.02E-05,2.75E-05,0,8.00E-06,0,0.001271098,0,0.000985017
ART01A100M5_0_ID11856,Unidentified,0,1.49E-06,0.005085045,0,0,0,0,0,0
ART02C500M5_0_ID12389,Rhodophyta,0.000461013,7.47E-05,0.000287622,0.000216777,0.000864752,0.000808247,0.000255653,0.000126799,0.000141282
CE01100M1_0_ID104859,Annelida,0.000198212,0,0,0.000554247,0.002300644,0.001511732,7.73E-07,0,0.000303566
IND13500M1_0_ID25166,Annelida,0,0,0,0,0,0,0,0,0.002418177
BAA01A500M6_0_ID154887,Unidentified,4.90E-05,7.46E-05,0.000137486,0.000224423,4.00E-06,7.48E-05,0.001298236,0.00111269,0.0018552
BAO01B500M5_0_ID55071,Unidentified,0,0,0,0,0,0,0.002341634,9.07E-05,4.63E-06
BAO01BBSM2_0_ID93812,Cnidaria,0,0,0,0.005464445,0.0002612,0,0.000292163,4.14E-05,1.54E-06
ART01B100M7_0_ID117169,Unidentified,0.000213642,0.000287927,3.85E-05,2.99E-06,8.00E-06,0.000782592,0.000472384,0.002339325,0.000470987
BAA02BMSM5_0_ID113516,Porifera,0.000100871,6.04E-05,0.000123538,0.000360266,0,0.001986635,5.67E-06,3.47E-06,6.17E-06
ART01BBSM3_0_ID105576,Porifera,1.73E-05,7.46E-05,5.86E-05,3.93E-06,3.79E-05,0.001337256,0.003106749,0.000117398,6.17E-06
BAO01BBSM2_0_ID11844,Cnidaria,0.000256061,4.61E-05,0,0,0,1.18E-06,0,0.000262123,0.001833159
CE01100M1_0_ID120280,Unidentified,0.000654512,0.000947326,0.000703144,0.000783983,0.001288361,0.000224131,2.36E-05,1.95E-05,0.000149516
ART01B100M7_0_ID129698,Mollusca,0,0,0,0,0,0.002994691,0,0,0
BAA02A100M5_0_ID294549,Porifera,0.000104642,2.15E-05,5.80E-06,0.001977125,0.004266866,0.000298595,0.000263216,6.90E-06,4.63E-06
